auction_date,issue_code,paper_type,maturity_date,days_to_maturity,offer_volume_mlnrub,cutoff_price_pct,weighted_avg_price_pct,cutoff_yield_pct,weighted_avg_yield_pct,demand_volume_mlnrub,allotment_volume_mlnrub,revenue_mlnrub,activity_ratio,placement_ratio,cover_ratio,bid_to_offer_ratio,flag_undersubscribed,flag_oversubscribed,source_year,demand_satisfaction_ratio,auction_format
2017-11-22,26222RMFS,ОФЗ-ПД,2024-10-16,2520.0,10000.0,98.05,98.05,7.6,7.6,50789.281,9999.997,9859.49704215,5.078928100000001,0.9999996999999999,5.078929623678888,5.078928100000001,0,1,2017,,
2017-11-29,26212RMFS,ОФЗ-ПД,2028-01-19,3703.0,10000.0,96.82,96.91680000000001,7.64,7.630000000000001,19478.017,9999.997,9921.47438143,1.9478017,0.9999996999999999,1.9478022843406855,1.9478017,0,0,2017,,
2017-11-29,26222RMFS,ОФЗ-ПД,2024-10-16,2513.0,16192.468,98.56,98.6532,7.5,7.489999999999999,42623.686,16192.464999999998,16084.663040649999,2.6323155926570303,0.9999998147286749,2.6323160803497188,2.6323155926570303,0,1,2017,,
2017-12-06,25083RMFS,ОФЗ-ПД,2021-12-15,1470.0,15000.0,98.91,98.9815,7.4399999999999995,7.42,33155.015,14999.998,15008.31860032,2.2103343333333334,0.9999998666666666,2.2103346280446172,2.2103343333333334,0,1,2017,,
2017-12-06,26221RMFS,ОФЗ-ПД,2033-03-23,5586.0,10000.0,99.95009999999999,100.0294,7.85,7.84,28126.351,9999.997,10121.03501368,2.8126351,0.9999996999999999,2.812635943790783,2.8126351,0,1,2017,,
2017-12-13,25083RMFS,ОФЗ-ПД,2021-12-15,1463.0,20000.0,99.112,99.1799,7.380000000000001,7.359999999999999,45775.842,19999.998,20077.57343725,2.2887920999999998,0.9999998999999999,2.2887923288792327,2.2887920999999998,0,1,2017,,
2017-12-13,26212RMFS,ОФЗ-ПД,2028-01-19,3689.0,20000.0,96.8301,96.90530000000001,7.64,7.630000000000001,39448.85,19999.996,19894.851456020002,1.9724424999999999,0.9999998,1.972442894488579,1.9724424999999999,0,0,2017,,
2017-12-20,26221RMFS,ОФЗ-ПД,2033-03-23,5572.0,20000.0,100.39089999999999,100.4437,7.8,7.79,54165.698,19999.996,20384.14422706,2.7082848999999998,0.9999998,2.7082854416570883,2.7082848999999998,0,1,2017,,
2017-12-20,26222RMFS,ОФЗ-ПД,2024-10-16,2492.0,25000.0,99.34100000000001,99.36019999999999,7.35,7.35,77842.109,24999.997,25112.301386540003,3.1136843599999997,0.99999988,3.113684733642168,3.1136843599999997,0,1,2017,,
2017-12-27,26214RMFS,ОФЗ-ПД,2020-05-27,882.0,25000.0,99.00999999999999,99.15310000000001,6.97,6.9,32049.081,23919.98,23834.852321180002,1.2819632399999998,0.9567992,1.3398456436836486,1.2819632399999998,0,0,2017,,
2017-12-27,26222RMFS,ОФЗ-ПД,2024-10-16,2485.0,10000.0,99.53999999999999,99.6293,7.31,7.3,15643.128,8444.604,8516.74320471,1.5643128000000002,0.8444603999999999,1.852440682831309,1.5643128000000002,0,0,2017,,
2018-01-10,25083RMFS,ОФЗ-ПД,2021-12-15,1435.0,20000.0,100.25,100.25520000000002,7.03,7.03,70597.625,19999.998,20400.03756,3.52988125,0.9999998999999999,3.5298816029881603,3.52988125,0,1,2018,,
2018-01-10,26212RMFS,ОФЗ-ПД,2028-01-19,3661.0,20000.0,97.89999999999999,98.1022,7.48,7.449999999999999,19714.287,18013.977,18232.15964288,0.98571435,0.9006988499999999,1.0943883740941827,0.98571435,1,0,2018,,
2018-01-17,26221RMFS,ОФЗ-ПД,2033-03-23,5544.0,15000.0,101.01199999999999,101.0849,7.7299999999999995,7.720000000000001,38490.308,14999.998,15472.783001299998,2.566020533333333,0.9999998666666666,2.56602087546945,2.566020533333333,0,1,2018,,
2018-01-17,26222RMFS,ОФЗ-ПД,2024-10-16,2464.0,25000.0,100.0055,100.05040000000001,7.22,7.21,59668.375,25000.0,25421.108575,2.386735,1.0,2.386735,2.386735,0,1,2018,,
2018-01-24,25083RMFS,ОФЗ-ПД,2021-12-15,1421.0,25000.0,100.31000000000002,100.38609999999998,7.01,6.99,83119.076,24999.999,25600.0153419,3.32476304,0.99999996,3.324763172990527,3.32476304,0,1,2018,,
2018-01-24,26212RMFS,ОФЗ-ПД,2028-01-19,3647.0,15000.0,98.33,98.336,7.42,7.42,53078.473,15000.0,15257.4,3.5385648666666665,1.0,3.5385648666666665,3.5385648666666665,0,1,2018,,
2018-01-31,26221RMFS,ОФЗ-ПД,2033-03-23,5530.0,15000.0,102.8201,102.8479,7.5200000000000005,7.5200000000000005,40011.616,14999.999,15781.48987818,2.6674410666666666,0.9999999333333334,2.667441244496083,2.6674410666666666,0,1,2018,,
2018-01-31,26222RMFS,ОФЗ-ПД,2024-10-16,2450.0,15000.0,100.5001,100.5219,7.12,7.12,68316.599,14999.999,15364.18547594,4.554439933333334,0.9999999333333334,4.554440236962683,4.554439933333334,0,1,2018,,
2018-02-07,25083RMFS,ОФЗ-ПД,2021-12-15,1407.0,15000.0,101.02199999999999,101.06710000000001,6.79,6.78,40380.99,14999.998,15502.360950410002,2.692066,0.9999998666666666,2.692066358942181,2.692066,0,1,2018,,
2018-02-07,26212RMFS,ОФЗ-ПД,2028-01-19,3633.0,20000.0,100.3101,100.3101,7.13,7.13,94520.61,20000.0,20089.02,4.7260305,1.0,4.7260305,4.7260305,0,1,2018,,
2018-02-14,26221RMFS,ОФЗ-ПД,2033-03-23,5516.0,24259.167,103.8405,103.8867,7.41,7.3999999999999995,78826.71,24259.165,25846.86047103,3.249357655190716,0.9999999175569384,3.249357923077732,3.249357655190716,0,1,2018,,
2018-02-14,26222RMFS,ОФЗ-ПД,2024-10-16,2436.0,20000.0,101.27010000000001,101.3051,6.97,6.97,55222.063,20000.0,20696.61045015,2.7611031500000003,1.0,2.7611031500000003,2.7611031500000003,0,1,2018,,
2018-02-21,25083RMFS,ОФЗ-ПД,2021-12-15,1393.0,20000.0,101.49999999999999,101.5133,6.64,6.64,64705.101,19999.997,20812.85327907,3.23525505,0.99999985,3.2352555352883305,3.23525505,0,1,2018,,
2018-02-21,26212RMFS,ОФЗ-ПД,2028-01-19,3619.0,25913.618,100.66,100.7126,7.08,7.07,52383.286,25913.616,26203.47909357,2.0214578296245627,0.9999999228205032,2.021457985639673,2.0214578296245627,0,1,2018,,
2018-02-28,26223RMFS,ОФЗ-ПД,2024-02-28,2191.0,25000.0,98.81,98.9916,6.859999999999999,6.819999999999999,74129.202,24999.993,24779.149141830003,2.96516808,0.9999997199999999,2.965168910247295,2.96516808,0,1,2018,,
2018-02-28,26225RMFS,ОФЗ-ПД,2034-05-10,5915.0,25000.0,99.76,99.836,7.41,7.3999999999999995,66210.291,24999.993,24993.7497944,2.64841164,0.9999997199999999,2.6484123815554668,2.64841164,0,1,2018,,
2018-03-07,25083RMFS,ОФЗ-ПД,2021-12-15,1379.0,20000.0,101.5501,101.64930000000001,6.619999999999999,6.59,32760.143999999997,19999.998,20893.6675,1.6380071999999999,0.9999998999999999,1.6380073638007362,1.6380071999999999,0,0,2018,,
2018-03-07,26224RMFS,ОФЗ-ПД,2029-05-23,4095.0,20000.0,99.11,99.17859999999999,7.140000000000001,7.13,53716.556,19999.994,19888.70963338,2.6858277999999998,0.9999996999999999,2.685828605748582,2.6858277999999998,0,1,2018,,
2018-03-14,26223RMFS,ОФЗ-ПД,2024-02-28,2177.0,20000.0,98.86749999999999,98.9051,6.84,6.84,38480.267,20000.0,19855.8126,1.92401335,1.0,1.92401335,1.92401335,0,0,2018,,
2018-03-14,26225RMFS,ОФЗ-ПД,2034-05-10,5901.0,20000.0,100.01599999999999,100.09280000000001,7.380000000000001,7.37,44536.001,19999.99,20101.94377764,2.22680005,0.9999995,2.2268011634005815,2.22680005,0,1,2018,,
2018-03-21,25083RMFS,ОФЗ-ПД,2021-12-15,1365.0,10000.0,101.75,101.78160000000001,6.5600000000000005,6.550000000000001,29408.722,9999.999,10486.957051309999,2.9408722000000003,0.9999998999999999,2.9408724940872495,2.9408722000000003,0,1,2018,,
2018-03-21,26224RMFS,ОФЗ-ПД,2029-05-23,4081.0,20000.0,99.21,99.2466,7.13,7.12,60750.964,19999.997,19955.12430673,3.0375482,0.99999985,3.0375486556322984,3.0375482,0,1,2018,,
2018-03-28,26223RMFS,ОФЗ-ПД,2024-02-28,2163.0,20000.0,99.131,99.21130000000001,6.79,6.77,46901.67,19999.998,19966.853383319998,2.3450835,0.9999998999999999,2.3450837345083735,2.3450835,0,1,2018,,
2018-03-28,26225RMFS,ОФЗ-ПД,2034-05-10,5887.0,10000.0,99.881,99.912,7.3999999999999995,7.39,28477.398,9999.998,10060.698612859998,2.8477398000000003,0.9999998,2.8477403695480743,2.8477398000000003,0,1,2018,,
2018-04-04,52002RMFS,ОФЗ-ИН,2028-02-02,3591.0,20036.2,96.06,96.203,2.9899999999999998,2.97,138008.07129768,20036.19699457,19294.6248565,6.8879364,0.99999985,6.887937433190615,6.8879364,0,1,2018,,
2018-04-18,25083RMFS,ОФЗ-ПД,2021-12-15,1337.0,10000.0,100.2,100.2357,7.049999999999999,7.04,32851.129,9999.997,10386.06478525,3.2851129,0.9999996999999999,3.285113885534166,3.2851129,0,1,2018,,
2018-04-18,29012RMFS,ОФЗ-ПК,2022-11-16,1673.0,10000.0,103.0,103.0682,8.32,8.3,6888.583,3188.412,3401.18108106,0.6888582999999999,0.3188412,2.160505919561211,0.6888582999999999,0,1,2018,,
2018-04-25,26223RMFS,ОФЗ-ПД,2024-02-28,2135.0,15000.0,97.7725,97.8273,7.090000000000001,7.08,49021.592,14999.999,14842.38961051,3.268106133333333,0.9999999333333334,3.26810635120709,3.268106133333333,0,1,2018,,
2018-04-25,52002RMFS,ОФЗ-ИН,2028-02-02,3570.0,15061.15,96.46000000000001,96.5721,2.94,2.93,49880.0722359,15061.493975399999,14581.34725234,3.311836893988839,1.0000228385880228,3.3117612580378366,3.311836893988839,0,1,2018,,
2018-05-16,25083RMFS,ОФЗ-ПД,2021-12-15,1309.0,15000.0,100.335,100.4175,7.01,6.98,24096.512,14999.999,15686.926838230002,1.6064341333333332,0.9999999333333334,1.6064342404289493,1.6064341333333332,0,0,2018,,
2018-05-16,26224RMFS,ОФЗ-ПД,2029-05-23,4025.0,15000.0,97.0025,97.1619,7.430000000000001,7.41,8688.043,6447.526,6366.9231976599995,0.5792028666666666,0.42983506666666665,1.347500265993499,0.5792028666666666,0,0,2018,,
2018-05-23,26223RMFS,ОФЗ-ПД,2024-02-28,2107.0,15000.0,97.50999999999999,97.5432,7.1499999999999995,7.140000000000001,37422.357,14999.999,14874.47234837,2.4948238000000003,0.9999999333333334,2.494823966321598,2.4948238000000003,0,1,2018,,
2018-05-23,52002RMFS,ОФЗ-ИН,2028-02-02,3542.0,15092.55,96.76,96.885,2.91,2.8899999999999997,39719.02056969,15092.50170384,14687.472884620001,2.6316971333333337,0.9999968,2.631705554791109,2.6316971333333337,0,1,2018,,
2018-05-30,25083RMFS,ОФЗ-ПД,2021-12-15,1295.0,15000.0,100.3511,100.40800000000002,7.000000000000001,6.98,21644.805,14999.999,15725.70144738,1.442987,0.9999999333333334,1.4429870961991398,1.442987,0,0,2018,,
2018-05-30,26225RMFS,ОФЗ-ПД,2034-05-10,5824.0,15000.0,98.21,98.3398,7.580000000000001,7.57,37919.506,14999.996,14750.97192739,2.5279670666666667,0.9999997333333333,2.527967740791398,2.5279670666666667,0,1,2018,,
2018-06-06,26223RMFS,ОФЗ-ПД,2024-02-28,2093.0,15000.0,97.4015,97.45009999999999,7.180000000000001,7.17,31114.85,14999.998,14898.018505600001,2.074323333333333,0.9999998666666666,2.074323609909815,2.074323333333333,0,1,2018,,
2018-06-06,26224RMFS,ОФЗ-ПД,2029-05-23,4004.0,15000.0,96.74000000000001,96.88550000000001,7.470000000000001,7.449999999999999,13867.976,11587.902,11226.99571972,0.9245317333333334,0.7725268,1.1967633140149097,0.9245317333333334,1,0,2018,,
2018-06-13,25083RMFS,ОФЗ-ПД,2021-12-15,1281.0,10000.0,100.0,100.0429,7.12,7.109999999999999,18065.586,8887.754,9309.204477899999,1.8065586,0.8887754000000001,2.032637942049251,1.8065586,0,1,2018,,
2018-06-13,52002RMFS,ОФЗ-ИН,2028-02-02,3521.0,10079.1,96.50999999999999,96.6452,2.94,2.92,13092.98775885,10079.09697627,9798.960882630001,1.2990234999999999,0.9999997,1.2990238897071669,1.2990234999999999,0,0,2018,,
2018-06-20,29012RMFS,ОФЗ-ПК,2022-11-16,1610.0,10000.0,101.6355,101.7163,7.340000000000001,7.32,24760.039,7220.039,7386.334621429999,2.4760039000000003,0.7220038999999999,3.4293497583600314,2.4760039000000003,0,1,2018,,
2018-06-27,26223RMFS,ОФЗ-ПД,2024-02-28,2072.0,10000.0,95.08,95.1438,7.720000000000001,7.71,43743.321,9999.998,9738.77385224,4.3743321,0.9999998,4.374332974866595,4.3743321,0,1,2018,,
2018-06-27,26225RMFS,ОФЗ-ПД,2034-05-10,5796.0,10000.0,95.09,95.27250000000001,7.95,7.920000000000001,19247.534,9999.998,9582.847349270001,1.9247534,0.9999998,1.924753784950757,1.9247534,0,0,2018,,
2018-07-04,25083RMFS,ОФЗ-ПД,2021-12-15,1260.0,15000.0,99.09,99.1204,7.430000000000001,7.42,53045.942,14999.999,14908.26447611,3.5363961333333336,0.9999999333333334,3.5363963690930915,3.5363961333333336,0,1,2018,,
2018-07-04,26224RMFS,ОФЗ-ПД,2029-05-23,3976.0,15000.0,94.025,94.10119999999999,7.870000000000001,7.86,32156.416999999998,14999.998,14194.530770200001,2.1437611333333333,0.9999998666666666,2.143761419168189,2.1437611333333333,0,1,2018,,
2018-07-11,26223RMFS,ОФЗ-ПД,2024-02-28,2058.0,20000.0,95.65,95.7244,7.59,7.580000000000001,55602.113,19999.996,19643.48118648,2.78010565,0.9999998,2.7801062060212414,2.78010565,0,1,2018,,
2018-07-11,26225RMFS,ОФЗ-ПД,2034-05-10,5782.0,20000.0,96.0915,96.1738,7.829999999999999,7.82,55665.303,19999.996,19401.55571968,2.78326515,0.9999998,2.7832657066531414,2.78326515,0,1,2018,,
2018-07-18,25083RMFS,ОФЗ-ПД,2021-12-15,1246.0,20000.0,99.2,99.222,7.3999999999999995,7.39,52885.302,19999.997,19951.80281023,2.6442651,0.99999985,2.6442654966398247,2.6442651,0,1,2018,,
2018-07-18,26224RMFS,ОФЗ-ПД,2029-05-23,3962.0,20000.0,94.37219999999999,94.4624,7.82,7.8100000000000005,37431.02,19999.998,19051.27295687,1.8715509999999997,0.9999998999999999,1.8715511871551187,1.8715509999999997,0,0,2018,,
2018-07-25,26223RMFS,ОФЗ-ПД,2024-02-28,2044.0,20000.0,95.2501,95.2888,7.7,7.6899999999999995,64383.934,20000.0,19606.168974,3.2191967,1.0,3.2191967,3.2191967,0,1,2018,,
2018-07-25,52002RMFS,ОФЗ-ИН,2028-02-02,3479.0,15189.15,95.75,95.9361,3.04,3.02,18868.97474,15189.14898739,14702.97786367,1.2422666666666669,0.9999999333333333,1.2422667494844502,1.2422666666666669,0,0,2018,,
2018-08-01,25083RMFS,ОФЗ-ПД,2021-12-15,1232.0,20000.0,98.988,99.03269999999999,7.470000000000001,7.46,38220.791,12930.674999999997,12909.68402109,1.91103955,0.6465337499999999,2.95582334255559,1.91103955,0,1,2018,,
2018-08-01,26225RMFS,ОФЗ-ПД,2034-05-10,5761.0,15000.0,95.331,95.3908,7.920000000000001,7.91,34878.782,14999.995,14496.26371792,2.325252133333333,0.9999996666666667,2.325252908417636,2.325252133333333,0,1,2018,,
2018-08-08,26223RMFS,ОФЗ-ПД,2024-02-28,2030.0,15000.0,94.04,94.0899,7.99,7.9799999999999995,26460.894,11023.342,10701.55969969,1.7640596,0.7348894666666667,2.4004420800878714,1.7640596,0,1,2018,,
2018-08-08,29012RMFS,ОФЗ-ПК,2022-11-16,1561.0,10000.0,100.1,100.1536,7.76,7.75,8085.000000000001,2085.0,2121.8544,0.8085000000000001,0.2085,3.877697841726619,0.8085000000000001,0,1,2018,,
2018-08-15,25083RMFS,ОФЗ-ПД,2021-12-15,1218.0,10000.0,97.1,97.1352,8.16,8.15,20140.019,5849.428,5744.67581337,2.0140019000000002,0.5849428,3.4430749468153126,2.0140019000000002,0,1,2018,,
2018-08-29,25083RMFS,ОФЗ-ПД,2021-12-15,1204.0,15000.0,96.851,96.8979,8.260000000000002,8.25,24955.007,13218.986,12986.321620689998,1.6636671333333335,0.8812657333333334,1.8878155253360582,1.6636671333333335,0,0,2018,,
2018-09-05,26223RMFS,ОФЗ-ПД,2024-02-28,2002.0,15000.0,,,,,36881.36,0.0,0.0,2.4587573333333332,0.0,,2.4587573333333332,0,0,2018,,
2018-10-03,25083RMFS,ОФЗ-ПД,2021-12-15,1169.0,10000.0,,,,,9096.894,0.0,0.0,0.9096894,0.0,,0.9096894,0,0,2018,,
2018-10-03,26223RMFS,ОФЗ-ПД,2024-02-28,1974.0,10000.0,92.9,92.9951,8.309999999999999,8.290000000000001,10750.356,7380.39,6900.2285059900005,1.0750355999999999,0.738039,1.4566108295090097,1.0750355999999999,0,0,2018,,
2018-10-10,25083RMFS,ОФЗ-ПД,2021-12-15,1162.0,5000.0,96.8808,96.90180000000001,8.290000000000001,8.28,21538.219,5000.0,4952.49185236,4.3076438,1.0,4.3076438,4.3076438,0,1,2018,,
2018-10-17,26223RMFS,ОФЗ-ПД,2024-02-28,1960.0,10000.0,92.5111,92.5422,8.42,8.41,31116.888,10000.0,9329.01545,3.1116888,1.0,3.1116888,3.1116888,0,1,2018,,
2018-10-24,26223RMFS,ОФЗ-ПД,2024-02-28,1953.0,10000.0,92.30000000000001,92.3539,8.48,8.469999999999999,25568.996,9999.996,9322.688404370001,2.5568996,0.9999995999999999,2.5569006227602493,2.5568996,0,1,2018,,
2018-10-24,26225RMFS,ОФЗ-ПД,2034-05-10,5677.0,10000.0,89.21,89.3294,8.690000000000001,8.68,9529.311,4186.291,3861.82735975,0.9529310999999999,0.41862910000000003,2.2763135673081494,0.9529310999999999,0,1,2018,,
2018-10-31,25083RMFS,ОФЗ-ПД,2021-12-15,1141.0,15000.0,96.89999999999999,96.9319,8.3,8.290000000000001,22511.89,12161.443,12098.43073734,1.5007926666666667,0.8107628666666666,1.8510870790579703,1.5007926666666667,0,0,2018,,
2018-10-31,26224RMFS,ОФЗ-ПД,2029-05-23,3857.0,5000.0,88.86,88.8998,8.7,8.690000000000001,14761.093,4999.999,4583.94033361,2.9522186,0.9999998,2.9522191904438384,2.9522186,0,1,2018,,
2018-11-07,26223RMFS,ОФЗ-ПД,2024-02-28,1939.0,10000.0,91.87100000000001,91.9067,8.6,8.59,12702.733,4702.441,4374.617620569999,1.2702733,0.4702441,2.701306193953311,1.2702733,0,1,2018,,
2018-11-07,26224RMFS,ОФЗ-ПД,2029-05-23,3850.0,10000.0,88.49050000000001,88.60090000000001,8.76,8.75,8995.0,6535.0,5980.365,0.8995,0.6535,1.376434583014537,0.8995,0,0,2018,,
2018-11-14,25083RMFS,ОФЗ-ПД,2021-12-15,1127.0,5000.0,96.6,96.6052,8.44,8.43,17501.089,4999.998,4971.209204940001,3.5002178,0.9999995999999999,3.50021920008768,3.5002178,0,1,2018,,
2018-11-14,29012RMFS,ОФЗ-ПК,2022-11-16,1463.0,5000.0,99.8,99.8,7.86,7.86,12214.778,5000.0,5173.4005,2.4429556,1.0,2.4429556,2.4429556,0,1,2018,,
2018-11-21,25083RMFS,ОФЗ-ПД,2021-12-15,1120.0,10000.0,96.8,96.8454,8.36,8.35,25510.16,9999.999,9979.84257821,2.551016,0.9999998999999999,2.5510162551016253,2.551016,0,1,2018,,
2018-11-21,26223RMFS,ОФЗ-ПД,2024-02-28,1925.0,10000.0,91.81,91.8456,8.63,8.62,25571.172,9999.998,9321.656986380001,2.5571172,0.9999998,2.557117711423542,2.5571172,0,1,2018,,
2018-11-28,26214RMFS,ОФЗ-ПД,2020-05-27,546.0,5000.0,98.00999999999999,98.012,7.99,7.99,18108.535,4999.998,4900.5992598,3.621707,0.9999995999999999,3.6217084486833797,3.621707,0,1,2018,,
2018-11-28,26223RMFS,ОФЗ-ПД,2024-02-28,1918.0,5000.0,91.511,91.5809,8.72,8.7,10663.081,4999.999,4653.84449993,2.1326162,0.9999998,2.1326166265233253,2.1326162,0,1,2018,,
2018-12-05,26223RMFS,ОФЗ-ПД,2024-02-28,1911.0,10000.0,92.001,92.0294,8.59,8.59,8391.702,5145.66,4818.932286019999,0.8391702,0.514566,1.6308310304217535,0.8391702,0,0,2018,,
2018-12-05,26224RMFS,ОФЗ-ПД,2029-05-23,3822.0,15000.0,88.01,88.1028,8.85,8.84,18859.16,14643.664,12902.38986614,1.2572773333333334,0.9762442666666667,1.2878716692762138,1.2572773333333334,0,0,2018,,
2018-12-12,25083RMFS,ОФЗ-ПД,2021-12-15,1099.0,16179.013,96.86,96.89529999999999,8.36,8.35,40515.602,8886.172,8908.50533764,2.504207271481888,0.5492406737048793,4.559398805244823,2.504207271481888,0,1,2018,,
2018-12-12,29012RMFS,ОФЗ-ПК,2022-11-16,1435.0,5000.0,99.65,99.6688,7.76,7.75,14123.462,4698.38,4703.11783964,2.8246924,0.9396760000000001,3.0060280351951096,2.8246924,0,1,2018,,
2018-12-19,26214RMFS,ОФЗ-ПД,2020-05-27,525.0,10000.0,98.02,98.0473,8.03,8.01,12111.331,1144.797,1126.65502223,1.2111331,0.1144797,10.579457318633784,1.2111331,0,1,2018,,
2018-12-19,26223RMFS,ОФЗ-ПД,2024-02-28,1897.0,10000.0,,,,,6666.968,0.0,0.0,0.6666968,0.0,,0.6666968,0,0,2018,,
2018-12-19,52002RMFS,ОФЗ-ИН,2028-02-02,3332.0,5130.6,92.9,93.036,3.44,3.42,7504.71126936,2275.8756711600004,2137.03366189,1.4627356,0.44358860000000006,3.2975049403884586,1.4627356,0,1,2018,,
2018-12-26,25083RMFS,ОФЗ-ПД,2021-12-15,1085.0,7292.841,97.05,97.0554,8.3,8.3,19937.489,7292.841,7087.87053464,2.7338439162460832,1.0,2.7338439162460832,2.7338439162460832,0,1,2018,,
2019-01-16,26223RMFS,ОФЗ-ПД,2024-02-28,1869.0,15000.0,93.7,93.7527,8.18,8.17,33442.897000000004,14999.998,14418.10909059,,,2.229526763936902,2.229526466666667,0,1,2019,0.448525676468758,
2019-01-16,26224RMFS,ОФЗ-ПД,2029-05-23,3780.0,15000.0,91.28399999999999,91.3598,8.33,8.32,31715.971,15000.0,13823.0725,,,2.114398066666667,2.114398066666667,0,1,2019,0.47294784069515006,
2019-01-16,52002RMFS,ОФЗ-ИН,2028-02-02,3304.0,5142.45,93.96,93.992,3.3000000000000003,3.3000000000000003,18222.994603469997,5142.45,4887.741604,,,3.5436405999999994,3.5436405999999994,0,1,2019,0.28219566058702455,
2019-01-23,26209RMFS,ОФЗ-ПД,2022-07-20,1274.0,20000.0,99.11,99.1639,8.05,8.04,16000.847,10017.006,9933.249111529998,,,1.5973682156125295,0.80004235,0,0,2019,0.6260297345509271,
2019-01-23,26225RMFS,ОФЗ-ПД,2034-05-10,5586.0,10000.0,90.91,91.0319,8.48,8.469999999999999,8137.067999999999,7487.025,6898.83499898,,,1.0868226031033688,0.8137068,1,0,2019,0.9201133627001765,
2019-01-30,26223RMFS,ОФЗ-ПД,2024-02-28,1855.0,15000.0,93.6015,93.6383,8.219999999999999,8.21,44995.702,15000.0,14438.441524,,,2.9997134666666665,2.9997134666666665,0,1,2019,0.3333651734114516,
2019-01-30,26224RMFS,ОФЗ-ПД,2029-05-23,3766.0,10000.0,91.04100000000001,91.0835,8.37,8.36,41584.616,9999.999,9214.25147858,,,4.158462015846202,4.1584616,0,1,2019,0.24047352030375846,
2019-02-06,26225RMFS,ОФЗ-ПД,2034-05-10,5572.0,15000.0,91.86,92.11240000000001,8.36,8.33,15568.685,15000.0,14025.3543,,,1.0379123333333333,1.0379123333333333,1,0,2019,0.9634725090783197,
2019-02-06,26226RMFS,ОФЗ-ПД,2026-10-07,2800.0,20000.0,100.02,100.10719999999999,8.110000000000001,8.09,54995.226,19999.998,20234.841326510003,,,2.7497615749761577,2.7497613000000003,0,1,2019,0.3636678936458957,
2019-02-13,26223RMFS,ОФЗ-ПД,2024-02-28,1841.0,96748.167,94.0,94.0399,8.12,8.110000000000001,54341.221,38098.939,36920.501895040004,,,1.4263184861919647,0.5616770083096251,0,0,2019,0.7011056854979391,
2019-02-13,26224RMFS,ОФЗ-ПД,2029-05-23,3752.0,205785.908,91.03999999999999,91.0428,8.37,8.37,30544.491,3886.503,3589.7990279699998,,,7.859119367719516,0.1484284871440274,0,1,2019,0.1272407191201844,
2019-02-20,26209RMFS,ОФЗ-ПД,2022-07-20,1246.0,93864.809,99.005,99.0663,8.09,8.07,42624.085,18626.666,18561.33458234,,,2.2883367855524974,0.45410080150485366,0,1,2019,0.4369986124042311,
2019-02-20,26226RMFS,ОФЗ-ПД,2026-10-07,2786.0,330000.0,98.41,98.4368,8.4,8.4,32019.674000000003,9690.913,9672.386234354,,,3.3040926071671475,0.09702931515151517,0,1,2019,0.30265495520035585,
2019-02-20,52002RMFS,ОФЗ-ИН,2028-02-02,3269.0,5169.1,94.45,94.65249999999999,3.2399999999999998,3.2199999999999998,10629.13452294,4568.62943086,4326.5314465599995,,,2.3265477499975673,2.0562834,0,1,2019,0.4298213952415314,
2019-02-27,26223RMFS,ОФЗ-ПД,2024-02-28,1827.0,58649.228,93.592,93.65440000000001,8.24,8.23,46711.706,35106.145,33972.363309290005,,,1.3305848876314958,0.7964590088040033,0,0,2019,0.751549194114212,
2019-02-27,26224RMFS,ОФЗ-ПД,2029-05-23,3738.0,201899.405,90.503,90.5902,8.459999999999999,8.450000000000001,29003.041,22493.091,20733.72975616,,,1.2894199823403552,0.14365094835222522,0,0,2019,0.775542502594814,
2019-03-06,26225RMFS,ОФЗ-ПД,2034-05-10,5544.0,208326.684,90.25,90.3273,8.57,8.559999999999999,23527.865,17403.745,16059.17685755,,,1.351885183332668,0.1129373565990231,0,0,2019,0.7397077890407819,
2019-03-06,26226RMFS,ОФЗ-ПД,2026-10-07,2772.0,320309.087,98.412,98.5371,8.4,8.38,46843.106,29004.489,29066.593905609996,,,1.6150295218095378,0.14624345015850268,0,0,2019,0.6191837279107838,
2019-03-13,26209RMFS,ОФЗ-ПД,2022-07-20,1225.0,75238.143,99.21,99.2624,8.02,8.0,61491.948,34717.74,34815.78166943,,,1.7711967426451145,0.8172975242092299,0,0,2019,0.5645900175418089,
2019-03-13,26224RMFS,ОФЗ-ПД,2029-05-23,3724.0,179406.314,90.41,90.4952,8.48,8.469999999999999,83548.06,56716.429,52376.62270589,,,1.4730839277628005,0.4656918596521636,0,0,2019,0.6788479469182168,
2019-03-20,26225RMFS,ОФЗ-ПД,2034-05-10,5530.0,190922.939,91.01,91.0443,8.469999999999999,8.469999999999999,17394.828,10543.657,9833.99559131,,,1.6497907699387415,0.09110915687297272,0,0,2019,0.6061374679876109,
2019-03-20,26226RMFS,ОФЗ-ПД,2026-10-07,2758.0,291304.598,98.95,99.0483,8.3,8.290000000000001,73310.217,61374.871,62007.20616489,,,1.1944663313426762,0.25166172282663385,1,0,2019,0.8371939616547581,
2019-03-20,52002RMFS,ОФЗ-ИН,2028-02-02,3241.0,5204.0,94.1999,94.2339,3.2800000000000002,3.2800000000000002,12974.904224,1588.552224,1500.7705133,,,8.167754278376183,2.493256,0,1,2019,0.12243267438241401,
2019-03-27,26224RMFS,ОФЗ-ПД,2029-05-23,3710.0,122689.885,91.41,91.5484,8.32,8.3,41520.775,35925.351,33649.97184885,,,1.1557514079681503,0.3384205226046141,1,0,2019,0.8652379682219323,
